run_name,cfg,Total money_made,Total distance driven,Average profit,Customers served,Customers cancelled,Waiting time,Average free time,Highest earning taxi id,Highest earning taxi per hour,Lowest earning taxi id,Lowest earning taxi per hour
,"cr=closest, ms=batching, bl=0.1",13166.378885374743,5485.189442687371,110.72789905355296,720,0,313.7769429451297,3.533338158715034,108,37.60518398335095,109,0.0
,"cr=closest, ms=batching, bl=0.2",13752.810718110377,5754.405359055188,135.50461985268097,740,0,661.7619103443387,2.9070063949318934,92,39.81324043580774,93,0.0
,"cr=shortest, ms=None, bl=None",13961.655080866587,8666.861332498633,122.28282814366865,754,0,404.6898695696574,0.8178579620024635,98,32.693942784049256,100,6.249020411061867
,"cr=longest, ms=None, bl=None",12036.603717663058,9609.37430966408,120.41343875869327,614,0,1133.1623452866,0.10843371217026895,81,42.27382416890434,84,0.0
,"cr=closest, ms=None, bl=None",13843.393434070209,8139.244642839221,143.71228830002786,745,0,485.8253855463537,0.3625020879369603,7,34.136692102621176,85,0.0
,"cr=closest, ms=allow_rellocation, bl=None",27842.290969570895,104610.38714784937,69.20213540001032,759,0,0,2.821673616574387,6,161.6642697737092,93,0.0
,"cr=closest, ms=batching, bl=0.01",13422.700203819002,5616.350101909503,118.26375176381839,723,0,547.8401829155025,3.3353775228447513,100,44.62574372315569,101,0.0
,"cr=closest, ms=batching, bl=0.05",14009.895892065495,5840.947946032749,123.47794521979765,761,0,504.9670242068934,3.103619708239451,103,52.71385469132642,102,0.0
,"cr=closest, ms=batching, bl=0.1",14026.21824051022,5876.10912025511,149.43019088906038,746,0,439.54826846181004,2.4803434271326616,13,36.4474118276342,86,0.0
,"cr=closest, ms=batching, bl=0.2",14700.503510918592,6157.751755459296,132.0485603904582,781,0,1083.5343043579594,2.5388365755021667,100,80.19227540157881,101,0.0
,"cr=shortest, ms=None, bl=None",11832.68419224338,9477.110853046546,115.54955839109383,688,0,1423.0131421946905,0.10650769436083417,83,37.664653088065926,84,0.0
,"cr=longest, ms=None, bl=None",14215.928203637879,10969.221222129798,122.67432611440739,757,0,2432.9209979406965,0.17445552964189762,95,42.801575515375504,89,15.063365728940974
,"cr=closest, ms=None, bl=None",14223.28990477126,7663.034527869876,119.72342452072914,755,0,742.935959860515,1.1276816539651198,14,37.209644874224864,92,0.0
,"cr=closest, ms=allow_rellocation, bl=None",25265.995846511945,95892.83735542161,68.39807163401845,735,0,0,2.578135998845584,52,90.0765222042197,86,0.0
,"cr=closest, ms=batching, bl=0.01",13873.982558556272,5790.991279278134,135.27430109256,750,0,385.71401984555564,2.4818006518279487,93,63.37933398767105,94,0.0
,"cr=closest, ms=batching, bl=0.05",13867.032247458525,5796.516123729262,146.06585083577778,746,0,549.1272601570089,2.596718329423295,85,59.73249471021238,87,0.0
,"cr=closest, ms=batching, bl=0.1",13423.429591348806,5621.214795674402,133.6868112197166,716,0,681.8090991231417,2.9125120331835355,91,132.41082684354302,92,0.0
,"cr=closest, ms=batching, bl=0.2",14556.84201525506,6094.921007627532,136.10058993601587,771,0,735.3316116972351,2.510882281035598,93,36.645634240982325,94,0.0
,"cr=shortest, ms=None, bl=None",12188.220409013371,9929.698610774143,120.02683161010049,715,0,1283.3342735718898,0.07591902389664734,85,37.29118334864327,2,17.524869876398736
,"cr=longest, ms=None, bl=None",11881.029241416309,9302.779402349519,122.20089464568787,543,0,987.937643352943,0.09646249411316751,82,52.093792565166005,76,14.20259000575774
,"cr=closest, ms=None, bl=None",15333.80527807486,8269.751089605254,138.18035414296776,817,0,793.0186788908259,0.9120437545580485,1,40.01292090140316,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",23951.615943735316,89284.88578357227,70.05331939104433,721,0,0,2.782939646461565,12,118.85504118036214,87,0.0
,"cr=closest, ms=batching, bl=0.01",14523.327332389852,6085.663666194926,138.60619374115487,772,0,715.9287715043897,2.8641260980714947,95,52.01380377876255,96,0.0
,"cr=closest, ms=batching, bl=0.05",14048.524921829761,5888.762460914881,135.48181504891355,745,0,853.9233419398522,2.751527562531385,6,39.53023864812344,76,0.0
,"cr=closest, ms=batching, bl=0.1",13396.466341998852,5597.233170999425,115.82094063961293,726,0,291.0857146053776,3.050367924295409,104,54.65581560398303,94,0.0
,"cr=closest, ms=batching, bl=0.2",13804.852043089504,5741.426021544754,120.53873179791015,762,0,753.1765818051108,3.123667674022437,103,41.70633657313895,101,0.0
,"cr=shortest, ms=None, bl=None",12833.940964571857,10258.46514051544,117.19834713553013,704,0,1329.881668857958,0.08452780230249302,90,65.42494797668166,89,0.0
,"cr=longest, ms=None, bl=None",13215.519855617904,10501.783214971032,118.24641715557128,652,0,792.1623606875122,0.10324233541143868,89,51.62016762634613,94,0.0
,"cr=closest, ms=None, bl=None",14222.844695685137,7066.484318167546,123.16872915434261,765,0,567.2340954720366,1.4640539387606848,104,216.0710162303064,102,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35070.28534400815,150262.22441315884,59.033417192663286,809,0,0,2.517977182101291,45,153.1865625504045,83,0.0
,"cr=closest, ms=batching, bl=0.01",13508.168994410977,5630.58449720549,145.67120111729264,741,0,381.9743761062808,2.9512289100251405,84,55.45630315255247,85,0.0
,"cr=closest, ms=batching, bl=0.05",13968.583712890677,5830.791856445338,140.68599276485273,752,0,556.4651138451949,2.5305237921306447,86,41.46301952323018,90,0.0
,"cr=closest, ms=batching, bl=0.1",14942.326362599862,6268.163181299932,155.55333779931678,787,0,1381.3462575607437,2.2625783314036627,5,37.42591911700845,88,0.0
,"cr=closest, ms=batching, bl=0.2",14082.439822637432,5877.219911318714,120.62612934928678,758,0,543.301406728779,3.1223700972546733,103,50.080160969411516,106,0.0
,"cr=shortest, ms=None, bl=None",13691.640892117954,8159.301226575295,112.70823034395222,744,0,684.5677196446959,1.4834452320568416,99,36.81836896932698,107,0.0
,"cr=longest, ms=None, bl=None",14442.294619319358,11087.383771458175,123.48300873765372,769,0,1943.5117107728597,0.1466913199883501,96,63.713724688627316,97,0.0
,"cr=closest, ms=None, bl=None",13902.689533733574,6940.762431036555,120.33208699544488,764,0,404.71903230756976,1.6624792183366615,2,36.20714609843803,102,0.0
,"cr=closest, ms=allow_rellocation, bl=None",28534.32675786048,111096.28379818448,61.311359206054284,754,0,0,3.0470407861357556,6,138.18391733069603,100,0.0
,"cr=closest, ms=batching, bl=0.01",14747.170345876662,6178.085172938334,133.77775555731677,788,0,432.2053300356215,2.90201015511055,101,40.54846527866359,97,0.0
,"cr=closest, ms=batching, bl=0.05",14973.39885418099,6261.199427090495,135.85305909666226,811,0,599.4892842547723,2.8187444961395687,11,38.48340206267328,100,10.417093310454794
,"cr=closest, ms=batching, bl=0.1",13966.136417513519,5835.5682087567575,143.80924467148492,750,0,462.9519407867369,2.4332630597260145,88,59.31501110124477,89,0.0
,"cr=closest, ms=batching, bl=0.2",12774.181873537296,5329.590936768648,150.10594469466105,692,0,760.8793112863642,2.3916509241743333,71,38.137791075179535,73,21.20310967542991
,"cr=shortest, ms=None, bl=None",13661.684672699414,9426.83410207127,114.3331830318947,738,0,1249.5974693939975,0.8972654336376511,96,28.870636622467153,78,7.8185273718149295
,"cr=longest, ms=None, bl=None",13040.931447845389,10322.97739658493,114.3368330055042,671,0,1623.073009937238,0.1035665583236276,95,53.193605873746954,92,0.0
,"cr=closest, ms=None, bl=None",14126.964473526483,7134.9799396791095,120.95208081514909,794,0,326.39108271705425,1.6755439640937875,103,62.67947704113271,104,0.0
,"cr=closest, ms=allow_rellocation, bl=None",24801.177958888544,100178.22806743787,52.36848731209867,721,0,0,2.8978746873512526,9,167.72067290681292,91,0.0
,"cr=closest, ms=batching, bl=0.01",15843.008453524575,6639.004226762289,146.61825866840522,844,0,582.0906875610829,2.606344560151473,5,39.2152672775265,98,0.0
,"cr=closest, ms=batching, bl=0.05",15161.627649364824,6373.313824682413,136.146714553219,788,0,599.8260659104519,2.8758674153504455,101,42.274126665119034,84,6.102960411799026
,"cr=closest, ms=batching, bl=0.1",15067.32024474164,6323.16012237082,128.99708617072406,794,0,386.92625310890713,3.3283106919962293,106,46.240764794562075,107,0.0
,"cr=closest, ms=batching, bl=0.2",13762.282520539227,5729.1412602696155,128.73932927025825,754,0,536.4562485331088,2.6935449417984128,94,44.49967609812536,95,0.0
,"cr=shortest, ms=None, bl=None",11255.646330073434,9297.801912956693,108.00098790209307,665,0,1182.1404316074977,0.11154981097186639,86,66.65375871179238,85,0.0
,"cr=longest, ms=None, bl=None",13388.984314674755,8515.583450057948,116.85867624663165,679,0,691.5761321900957,1.3807057205144622,100,35.343537508473204,71,12.891683416778147
,"cr=closest, ms=None, bl=None",13378.590115873969,6697.818465724636,120.39026422729039,743,0,317.32231016350477,1.2507917277375489,96,44.69847947875374,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",29580.970085442757,122240.65962845461,55.191808169374525,769,0,0,2.802586747492757,9,172.2323596936954,56,0.0
,"cr=closest, ms=batching, bl=0.01",13848.478757923576,5751.239378961787,124.49245962873744,773,0,266.7821609177597,3.192247936039124,3,31.32083788365431,40,10.327818036814236
,"cr=closest, ms=batching, bl=0.05",14368.194208283487,6003.597104141744,144.69752513686964,776,0,744.5478840318459,2.6746146794640238,91,43.19864871396515,53,11.967323076501303
,"cr=closest, ms=batching, bl=0.1",13538.60956034791,5654.804780173955,134.86574569905568,729,0,605.3570877432702,2.974285545554792,91,108.74731952379177,92,0.0
,"cr=closest, ms=batching, bl=0.2",12960.599818080855,5421.299909040427,126.34404081141254,694,0,430.34562977800675,2.8958336831803435,91,53.049297105222706,93,0.0
,"cr=shortest, ms=None, bl=None",10869.978382687414,8897.163145250937,118.05903576152245,660,0,860.2653768062661,0.08626356995485585,76,47.487588313547725,77,0.0
,"cr=longest, ms=None, bl=None",12754.58551542175,10094.494934059197,117.97457723747156,622,0,1439.4769749515376,0.11613563587217013,84,35.14759009602679,90,0.0
,"cr=closest, ms=None, bl=None",13844.281942874235,7599.997352744553,131.10938800346096,724,0,634.5564948476659,0.8772936193086713,1,38.75364885375426,94,0.0
,"cr=closest, ms=allow_rellocation, bl=None",31231.29060378694,119713.16262910198,80.9850897551836,791,0,0,2.831105910331601,24,189.98713315219453,75,18.72296191387197
,"cr=closest, ms=batching, bl=0.01",14452.644040455956,6042.822020227978,145.53933666385015,777,0,558.7988493146947,2.4423253079081233,87,40.21992535836405,91,0.0
,"cr=closest, ms=batching, bl=0.05",14174.71699895752,5927.858499478758,156.4957264947201,758,0,621.611743431658,2.5074566098530036,5,36.74521981459489,82,13.30366698970524
,"cr=closest, ms=batching, bl=0.1",14242.768478735386,5993.384239367693,123.05746821567773,738,0,421.7291377309875,2.9565629453844045,101,58.90434069033698,103,0.0
,"cr=closest, ms=batching, bl=0.2",13160.598030401015,5474.799015200506,152.72959781469507,719,0,1571.6986304660963,2.1554276251634312,78,64.27090401065227,79,0.0
,"cr=shortest, ms=None, bl=None",11963.53660163801,9724.091216427156,113.84907225400671,699,0,1028.4829618918225,0.09100822001622574,88,49.67784474446185,78,14.844216507942507
,"cr=longest, ms=None, bl=None",13307.416569610095,9709.884735128451,123.53738720200444,699,0,1111.469402659395,0.3334996757490591,92,54.57483775592411,88,14.925288172799663
,"cr=closest, ms=None, bl=None",14265.440966074468,8254.562112510122,141.73627577047682,745,0,536.3992712327959,0.3152589946883574,4,38.95427570762049,87,0.0
,"cr=closest, ms=allow_rellocation, bl=None",30195.676660809626,120143.13128320617,78.06392916668854,718,0,0,2.662401244595457,77,185.53226917776536,54,27.080182142810834
,"cr=closest, ms=batching, bl=0.01",13604.82604298001,5696.913021490005,118.71850893982871,721,0,316.4003575631935,3.30325847072388,105,41.01852711963947,104,0.0
,"cr=closest, ms=batching, bl=0.05",15134.633376453083,6353.816688226538,138.63870038807772,799,0,515.2344238530922,2.77854524161955,96,39.40088150100232,99,0.0
,"cr=closest, ms=batching, bl=0.1",14994.242876853195,6259.621438426596,151.01448999085582,811,0,650.5241258431467,2.272926254056022,87,41.36875794844581,89,0.0
,"cr=closest, ms=batching, bl=0.2",14037.628488623968,5850.314244311984,138.36092085765134,767,0,1086.3733780686105,2.485964382924965,92,42.72899681642411,78,8.225195856789417
,"cr=shortest, ms=None, bl=None",14012.155492670085,11104.942476164311,121.55842265399198,750,0,1251.8018802157585,0.0869455745640256,88,34.2798599635879,97,0.0
,"cr=longest, ms=None, bl=None",14780.862928760125,10225.679124665032,120.14836890402941,785,0,2035.7909150473083,0.8584760971431598,104,57.18141368008312,106,0.0
,"cr=closest, ms=None, bl=None",14135.256165319197,6834.055385954178,120.45702913328653,764,0,495.6291919515604,1.6522009778213687,106,56.1395723800319,105,0.0
,"cr=closest, ms=allow_rellocation, bl=None",26262.294480312394,104912.56124404172,55.57665506846393,766,0,0,2.827615088380617,27,130.63538078736116,95,0.0
,"cr=closest, ms=batching, bl=0.01",13264.490247689726,5510.245123844863,133.65320025187637,732,0,245.76419400666447,2.952340412138162,91,42.88259170757703,54,11.619229227826551
,"cr=closest, ms=batching, bl=0.05",14608.962169967457,6090.981084983726,127.53110431400678,793,0,707.5584677200322,2.8196542010503105,105,99.95362413596035,68,0.0
,"cr=closest, ms=batching, bl=0.1",13865.146624788025,5807.573312394013,111.43536809043181,737,0,368.04844705601863,3.3525774632953738,111,57.10903142696758,114,0.0
,"cr=closest, ms=batching, bl=0.2",12905.438428145724,5381.71921407286,146.03820475717458,702,0,1311.1789331464474,2.8577515392828974,23,34.215475673106795,75,9.978781427831029
,"cr=shortest, ms=None, bl=None",13719.842223517078,10991.896944169994,121.27855615455873,736,0,1034.2242147213979,0.10996305909209028,92,40.37959898491009,94,0.0
,"cr=longest, ms=None, bl=None",13823.63499475973,9566.084622957735,120.30725323402204,750,0,1326.110865934875,0.5389427797702963,98,61.16755628105441,97,0.0
,"cr=closest, ms=None, bl=None",13709.835280135212,8086.5472916480785,153.06994711146325,756,0,557.8904625609495,0.23349202690894363,1,39.31268223300024,79,0.0
,"cr=closest, ms=allow_rellocation, bl=None",35549.42374215204,154800.9059097325,51.564523148376885,764,0,0,2.7170850973750156,86,241.89748241195036,89,0.0
,"cr=closest, ms=batching, bl=0.01",14539.042336002847,6071.021168001424,133.24838102402566,786,0,490.9287602539225,3.0497397623560265,97,42.455810174470905,100,0.0
,"cr=closest, ms=batching, bl=0.05",13555.232135566084,5673.61606778304,130.74219917904722,724,0,492.521075744467,3.0761491928188196,92,39.57227086051476,67,10.437427663214137
,"cr=closest, ms=batching, bl=0.1",13393.423381361004,5591.211690680504,110.58721660562982,722,0,524.1074369463483,3.272858676770111,108,42.07314873694655,105,0.0
,"cr=closest, ms=batching, bl=0.2",14152.382425839935,5907.691212919966,140.98743677452106,769,0,1295.9949277190292,2.3986562240368157,82,37.51081028385243,91,0.0
,"cr=shortest, ms=None, bl=None",11521.458473453446,9286.64177464169,116.4353026328325,689,0,1777.3610555297903,0.11208666408243444,80,45.472301445916486,82,16.02428242315554
,"cr=longest, ms=None, bl=None",12834.828463030422,9893.84639892019,113.08394982548312,590,0,1816.9411995697967,0.1122641374670826,85,33.34303006679267,95,0.0
,"cr=closest, ms=None, bl=None",14667.149183713605,7500.335568280992,135.7431141243031,770,0,427.6062732924491,0.905504496793905,93,38.169517674198275,97,0.0
,"cr=closest, ms=allow_rellocation, bl=None",29944.77286682366,116576.04209654355,78.92338627993998,735,0,0,2.7696068567298346,77,126.3646100576822,47,25.804619501859854
,"cr=closest, ms=batching, bl=0.01",14110.660859044567,5904.830429522285,126.76171346215793,752,0,324.4144017188435,3.0414375452090447,97,41.95762082020359,101,0.0
,"cr=closest, ms=batching, bl=0.05",14372.654532864497,6010.32726643225,138.63777978503202,774,0,497.47103987846054,2.867725060115369,93,60.408818652763564,95,0.0
,"cr=closest, ms=batching, bl=0.1",13585.088691239505,5667.544345619752,128.3668022898511,734,0,594.458605281067,2.9727439489109457,15,34.125842832558234,97,0.0
,"cr=closest, ms=batching, bl=0.2",13134.594336600328,5437.797168300165,152.49411269544672,736,0,1910.9424668933764,2.204925600138817,75,40.321598968797055,79,0.0
,"cr=shortest, ms=None, bl=None",12630.680830271765,10294.35252746491,117.46455916420865,716,0,867.6003577863032,0.08864715951511726,90,42.94281017244465,81,13.625087206137625
,"cr=longest, ms=None, bl=None",13788.120044971984,9919.978933564713,114.60314813843726,733,0,1683.6840008590962,0.8167521174936608,102,46.01499912421019,98,0.0
,"cr=closest, ms=None, bl=None",13671.609639808219,7114.730887672274,126.27488105436875,739,0,506.1193569714101,1.1723006288950804,97,71.11732915662084,91,6.459225778940126
,"cr=closest, ms=allow_rellocation, bl=None",25181.765052379775,93543.50213176206,80.91330782534214,707,0,0,2.862193450165058,77,148.7416698687453,79,0.0
,"cr=closest, ms=batching, bl=0.01",13441.485115558091,5637.7425577790455,144.8698424000268,710,0,429.0401013365318,2.4967715152795074,81,42.846606296348476,83,0.0
,"cr=closest, ms=batching, bl=0.05",14981.117189566026,6259.058594783013,156.01483489328896,806,0,883.6246312308637,2.128608973728407,86,56.47051734305439,80,21.19837741009338
,"cr=closest, ms=batching, bl=0.1",14489.813449115025,6085.4067245575125,132.72732104203527,757,0,477.08409629743556,3.067157745269776,99,71.24415468471031,100,0.0
,"cr=closest, ms=batching, bl=0.2",13857.660440730837,5752.830220365417,131.00097316142012,769,0,551.7402107995696,2.9480107640319657,93,34.52969608777857,97,0.0
,"cr=shortest, ms=None, bl=None",12455.26959743065,8598.743986759313,113.0054821060925,675,0,1096.7761492028246,0.7635179812163615,95,52.054999609298676,60,10.916047022810648
,"cr=longest, ms=None, bl=None",13737.892195387072,10807.498635587232,119.34425225020237,683,0,2035.3256273267966,0.08996000391615899,93,34.89138421177059,95,13.015688253366738
